PropertyID,ParID,UseDescription,Rental?,RentalPermit?,OwnerID,AgentID,Zoning,OpenIssueType,OpenIssueNote,Image,PropertyType,ResidenceType,VacantLand?,OccupancyPermit?,OccupancyPermitDate,RentalPermitDate,PropertyStatus,StatusDate,Note,SewerDistrict,UCCPermit?,UCCPermitDate,ZoningApproval?,ZoningApprovalDate,PassDyeTest?,PassDyeTestDate,CountyHyperlink,municode_1
20513,0547F00168000000,Single family,0,0,6981,2996,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00168000000,821
20514,0547J00177000000,Single family,1,0,6535,2764,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00177000000,821
20515,0546S00159000000,Single family,0,0,6580,2781,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00159000000,821
20516,0546P00138000000,Single family,0,0,7445,3229,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00138000000,821
20517,0546M00223000000,Single family,1,0,7517,3222,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00223000000,821
20518,0546P00225000000,Vacant land,1,0,7090,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00225000000,821
20519,0546M00240000000,Single family,0,0,6797,3096,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00240000000,821
20520,0546P00271000000,Vacant land,1,0,6597,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00271000000,821
20521,0546H00220000000,Vacant land,1,0,7308,3161,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00220000000,821
20522,0546M00344000000,Single family,0,0,6891,2592,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00344000000,821
20523,0547E00173000000,Single family,0,0,7057,2568,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00173000000,821
20524,0546L00065000000,Single family,0,0,7285,3149,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00065000000,821
20525,0547A00311000000,Single family,0,0,7349,3181,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547A00311000000,821
20526,0547B00018000000,Single family,1,0,6464,2732,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00018000000,821
20527,0546L00249000000,Vacant land,1,0,7102,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00249000000,821
20528,0547B00047000000,Single family,0,0,7301,3158,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00047000000,821
20529,0546R00138000000,Single family,0,0,6630,2810,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00138000000,821
20530,0547B00093000000,Single family,0,0,6930,2978,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00093000000,821
20531,0546R00213000000,Single family,0,0,6682,2836,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00213000000,821
20532,0547F00065000000,Convenience store/gas,0,0,6672,2832,,,,,COMMERCIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00065000000,821
20533,0546M00022000000,Single family,0,0,7249,2573,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00022000000,821
20534,0547F00117000000,Auto sales & service,0,0,6731,2510,,,,,COMMERCIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00117000000,821
20535,0546R00286000000,Two family,1,0,7236,3120,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00286000000,821
20536,0547B00217000000,Single family,0,0,6989,3096,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00217000000,821
20537,0546M00066000000,Single family,1,0,7163,3083,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00066000000,821
20538,0546P00244000000,Owned by board of education,0,0,6719,2862,,,,,GOVERNMENT,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00244000000,821
20539,0547J00355000000,Res aux building (no house),1,0,6943,2983,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00355000000,821
20540,0547E00071000000,Townhouse,0,0,6599,2797,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00071000000,821
20541,0546G00066000000,Vacant land,1,0,7478,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546G00066000000,821
20542,0547B00162000000,Two family,1,0,7436,3223,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00162000000,821
20543,0546P00045000000,Single family,0,0,7031,3018,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00045000000,821
20544,0546P00122000000,Single family,1,0,6479,3222,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00122000000,821
20545,0546G00019000000,Vacant land,1,0,6518,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546G00019000000,821
20546,0546P00302000000,Vacant land,1,0,7041,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00302000000,821
20547,0546H00305000000,Vacant land,1,0,7509,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00305000000,821
20548,0547E00223000000,Vacant land,1,0,7179,3094,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00223000000,821
20549,0546R00112000000,Single family,1,0,7248,2574,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00112000000,821
20550,0546L00284000000,Single family,0,0,7525,2668,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00284000000,821
20551,0546L00290000000,Single family,0,0,7198,2669,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00290000000,821
20552,0547E00281000000,Two family,1,0,6822,2820,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00281000000,821
20553,0547F00031000000,Single family,0,0,7250,3126,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00031000000,821
20554,0546L00376000000,Single family,1,0,6583,2783,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00376000000,821
20555,0547B00170000100,Single family,1,0,7431,2493,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00170000100,821
20556,0546M00047000000,Single family,0,0,6985,3249,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00047000000,821
20557,0546S00206000000,Single family,0,0,6487,2742,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00206000000,821
20558,0546M00098000000,Single family,0,0,6484,3233,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00098000000,821
20559,0547F00349000000,Townhouse,1,0,6544,3249,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00349000000,821
20560,0547F00376000000,Single family,0,0,6644,2749,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00376000000,821
20561,0643N00175000000,Vacant land,0,0,6801,2902,,,,,RESIDENTIAL,,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0643N00175000000,821
20562,0547C00232000000,Two family,1,0,7486,3251,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00232000000,821
20563,0547C00294000000,Single family,1,0,7224,2942,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00294000000,821
20564,0547G00356000000,Single family,0,0,7162,3082,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00356000000,821
20565,0547E00065000000,Single family,0,0,7190,3096,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00065000000,821
20566,0547J00273000000,Single family,0,0,6998,3071,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00273000000,821
20567,0547J00198000000,Single family,1,0,7141,2563,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00198000000,821
20568,0547J00240000000,Single family,0,0,7421,2535,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00240000000,821
20569,0546S00198000000,Vacant land,1,0,6995,3003,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00198000000,821
20570,0547B00190000000,Single family,1,0,7089,3096,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00190000000,821
20571,0547J00269000000,Single family,1,0,6838,2922,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00269000000,821
20572,0547B00274000000,Apart: 5-19 units,1,0,6675,2834,,,,,COMMERCIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00274000000,821
20573,0546H00264000000,Vacant land,1,0,6719,2862,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00264000000,821
20574,0546L00232000000,Vacant land,1,0,6946,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00232000000,821
20575,0546R00266000000,Single family,0,0,6783,2841,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00266000000,821
20576,0546S00199000000,Single family,1,0,6995,3003,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00199000000,821
20577,0546P00142000000,Single family,1,0,7411,3207,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00142000000,821
20578,0546P00217000000,Single family,0,0,6969,2992,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00217000000,821
20579,0546R00002000000,Single family,0,0,6859,2933,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00002000000,821
20580,0546L00131000000,Single family,1,0,7021,3013,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00131000000,821
20581,0547J00093000000,Single family,0,0,6827,2524,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00093000000,821
20582,0546L00351000000,Single family,0,0,7222,3115,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00351000000,821
20583,0547B00219000000,Single family,1,0,7497,3256,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00219000000,821
20584,0546M00062000000,Single family,0,0,6952,2583,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00062000000,821
20585,0547B00255000000,Single family,1,0,6761,2808,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00255000000,821
20586,0547J00350000000,Single family,1,0,7014,2798,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00350000000,821
20587,0547C00166000000,Single family,0,0,7361,2850,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00166000000,821
20588,0547C00181000000,Single family,1,0,7339,3177,,,,,RESIDENTIAL,Rental,0,0,,,,9/27/16 00:00,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00181000000,821
20589,0547G00213000000,Single family,0,0,6854,2931,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00213000000,821
20590,0547G00291000000,Single family,1,0,7201,2552,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00291000000,821
20591,0547C00329000000,Single family,0,0,6717,2860,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00329000000,821
20592,0547F00162000000,Four family,1,0,7314,3164,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00162000000,821
20593,0547G00295000000,Single family,0,0,7499,3258,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00295000000,821
20594,0547G00338000000,Single family,0,0,6618,2799,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00338000000,821
20595,0546H00067000000,Single family,1,0,7013,2628,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00067000000,821
20596,0547J00391000000,Single family,0,0,6632,2807,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00391000000,821
20597,0546M00002000000,Single family,1,0,6456,2725,,,,,RESIDENTIAL,Rental,0,0,,,,9/12/16 00:00,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00002000000,821
20598,0547E00168000000,Single family,1,0,7108,3055,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00168000000,821
20599,0547B00070000000,Single family,0,0,6509,2754,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00070000000,821
20600,0546M00010000000,Single family,1,0,7215,3110,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00010000000,821
20601,0547F00080000000,Single family,0,0,6609,3112,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00080000000,821
20602,0547J00279000000,Single family,1,0,7480,3246,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00279000000,821
20603,0547B00315000000,Single family,0,0,6823,2913,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00315000000,821
20604,0547J00358000000,Single family,1,0,7355,2542,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00358000000,821
20605,0547C00383000000,Single family,1,0,7212,2740,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00383000000,821
20606,0546P00330000000,Single family,1,0,6667,2829,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00330000000,821
20607,0547C00162000000,Single family,1,0,7214,3109,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00162000000,821
20608,0546M00129000000,Single family,0,0,7505,3259,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00129000000,821
20609,0546M00217000000,Single family,0,0,6902,2955,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00217000000,821
20610,0547A00349000000,Three family,1,0,7153,3077,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547A00349000000,821
20611,0546R00176000000,Single family,0,0,7404,2678,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00176000000,821
20612,0546S00310000000,Single family,0,0,7455,2740,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00310000000,821
20613,0546M00138000000,Single family,0,0,6908,2584,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00138000000,821
20614,0547G00342000000,Single family,1,0,7473,2798,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00342000000,821
20615,0546M00231000000,Single family,1,0,6978,2649,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00231000000,821
20616,0546R00076000000,Single family,0,0,7180,2841,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00076000000,821
20617,0546R00234000000,Single family,0,0,6727,2868,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00234000000,821
20618,0547F00333000000,Single family,0,0,7447,2807,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00333000000,821
20619,0547G00157000000,Single family,0,0,6536,2765,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00157000000,821
20620,0547A00317000000,Single family,1,0,6635,2811,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547A00317000000,821
20621,0546R00152000000,Single family,1,0,7467,3249,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00152000000,821
20622,0547E00268000000,Two family,1,0,7028,3249,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00268000000,821
20623,0547E00330000000,Single family,1,0,7174,3090,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00330000000,821
20624,0546R00310000000,Single family,0,0,6834,2692,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00310000000,821
20625,0546M00088000000,Single family,0,0,7318,2572,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00088000000,821
20626,0546H00051000000,Two family,1,0,7290,2614,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00051000000,821
20627,0546R00359000000,Single family,0,0,7384,3195,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00359000000,821
20628,0547C00082000000,Single family,0,0,7113,3096,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00082000000,821
20629,0547G00211000000,Single family,0,0,6538,3249,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00211000000,821
20630,0547G00221000000,Single family,0,0,6677,3176,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00221000000,821
20631,0547G00298000000,Single family,1,0,7201,2552,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00298000000,821
20632,0547G00318000000,Single family,1,0,7262,3252,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00318000000,821
20633,0546S00254000000,Single family,0,0,6806,2655,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00254000000,821
20634,0547B00251000000,Single family,0,0,6586,2715,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00251000000,821
20635,0547J00193000000,Single family,1,0,7199,3249,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00193000000,821
